workload,prompt_idx,policy,error_type,K,accepted_or_entropy
gsm8k,60,fixed_1,Under-Drafting,1,0.0097446134313941
gsm8k,60,fixed_1,Under-Drafting,1,0.03883674740791321
gsm8k,60,fixed_1,Under-Drafting,1,0.012771595269441605
gsm8k,60,fixed_1,Under-Drafting,1,0.008586638607084751
gsm8k,60,fixed_1,Under-Drafting,1,0.0028923999052494764
gsm8k,60,fixed_1,Under-Drafting,1,0.010283048264682293
gsm8k,60,fixed_1,Under-Drafting,1,0.00147743069101125
gsm8k,60,fixed_1,Under-Drafting,1,0.08460977673530579
gsm8k,60,fixed_1,Under-Drafting,1,0.0005268081440590322
gsm8k,60,fixed_1,Under-Drafting,1,0.00012964193592779338
gsm8k,60,fixed_1,Under-Drafting,1,0.0002720002958085388
gsm8k,60,fixed_1,Under-Drafting,1,0.009116865694522858
gsm8k,60,fixed_1,Under-Drafting,1,1.3985666555527132e-05
gsm8k,60,fixed_1,Under-Drafting,1,0.06001156195998192
gsm8k,60,fixed_1,Under-Drafting,1,0.000379536475520581
gsm8k,60,fixed_1,Under-Drafting,1,0.022972429171204567
gsm8k,60,fixed_1,Under-Drafting,1,8.175660332199186e-05
gsm8k,60,fixed_1,Under-Drafting,1,0.020866384729743004
gsm8k,60,fixed_1,Under-Drafting,1,0.00011196930427104235
gsm8k,60,fixed_1,Under-Drafting,1,0.024222636595368385
gsm8k,60,fixed_1,Under-Drafting,1,0.144149512052536
gsm8k,60,fixed_1,Under-Drafting,1,0.005136517342180014
gsm8k,60,fixed_1,Under-Drafting,1,0.00011687334335874766
gsm8k,61,fixed_1,Under-Drafting,1,0.053232286125421524
gsm8k,61,fixed_1,Under-Drafting,1,0.0009034789400175214
gsm8k,61,fixed_1,Under-Drafting,1,0.012281845323741436
gsm8k,61,fixed_1,Under-Drafting,1,0.17631788551807404
gsm8k,61,fixed_1,Under-Drafting,1,0.07283592224121094
gsm8k,61,fixed_1,Under-Drafting,1,0.08031689375638962
gsm8k,61,fixed_1,Under-Drafting,1,0.0005402268143370748
gsm8k,61,fixed_1,Under-Drafting,1,0.07757775485515594
gsm8k,61,fixed_1,Under-Drafting,1,0.001751538016833365
gsm8k,61,fixed_1,Under-Drafting,1,2.0739722458529286e-05
gsm8k,61,fixed_1,Under-Drafting,1,0.0009175955201499164
gsm8k,61,fixed_1,Under-Drafting,1,0.018786393105983734
gsm8k,61,fixed_1,Under-Drafting,1,1.0435363947181031e-05
gsm8k,61,fixed_1,Under-Drafting,1,0.004150736145675182
gsm8k,61,fixed_1,Under-Drafting,1,0.003373770508915186
gsm8k,61,fixed_1,Under-Drafting,1,0.05782216787338257
gsm8k,61,fixed_1,Under-Drafting,1,0.018362270668148994
gsm8k,61,fixed_1,Under-Drafting,1,0.11861907690763474
gsm8k,62,fixed_1,Under-Drafting,1,0.1425652951002121
gsm8k,62,fixed_1,Under-Drafting,1,0.00306063424795866
gsm8k,62,fixed_1,Under-Drafting,1,0.010019855573773384
gsm8k,62,fixed_1,Under-Drafting,1,0.0039407843723893166
gsm8k,62,fixed_1,Under-Drafting,1,0.0017329020192846656
gsm8k,62,fixed_1,Under-Drafting,1,0.00646245339885354
gsm8k,62,fixed_1,Under-Drafting,1,0.00020390420104376972
gsm8k,62,fixed_1,Under-Drafting,1,0.04412472993135452
gsm8k,62,fixed_1,Under-Drafting,1,0.024647651240229607
gsm8k,62,fixed_1,Under-Drafting,1,2.3952034098329023e-05
gsm8k,62,fixed_1,Under-Drafting,1,0.0014263633638620377
gsm8k,62,fixed_1,Under-Drafting,1,0.006652122363448143
gsm8k,62,fixed_1,Under-Drafting,1,0.11910039931535721
gsm8k,62,fixed_1,Under-Drafting,1,0.1458103060722351
gsm8k,62,fixed_1,Under-Drafting,1,0.006402066443115473
gsm8k,62,fixed_1,Under-Drafting,1,0.0005148643394932151
gsm8k,63,fixed_1,Under-Drafting,1,0.01237316895276308
gsm8k,63,fixed_1,Under-Drafting,1,0.11834680289030075
gsm8k,63,fixed_1,Under-Drafting,1,0.002181809861212969
gsm8k,63,fixed_1,Under-Drafting,1,0.1548401266336441
gsm8k,63,fixed_1,Under-Drafting,1,0.0002218896261183545
gsm8k,63,fixed_1,Under-Drafting,1,0.1899026781320572
gsm8k,63,fixed_1,Under-Drafting,1,0.009117355570197105
gsm8k,63,fixed_1,Under-Drafting,1,0.000125192673294805
gsm8k,63,fixed_1,Under-Drafting,1,0.0039958348497748375
gsm8k,63,fixed_1,Under-Drafting,1,0.037552569061517715
gsm8k,63,fixed_1,Under-Drafting,1,0.016026735305786133
gsm8k,63,fixed_1,Under-Drafting,1,0.11398328840732574
gsm8k,63,fixed_1,Under-Drafting,1,0.011435200460255146
gsm8k,63,fixed_1,Under-Drafting,1,0.0006821643910370767
gsm8k,64,fixed_1,Under-Drafting,1,0.02418571710586548
gsm8k,64,fixed_1,Under-Drafting,1,0.076023630797863
gsm8k,64,fixed_1,Under-Drafting,1,0.1321825534105301
gsm8k,64,fixed_1,Under-Drafting,1,0.080365389585495
gsm8k,64,fixed_1,Under-Drafting,1,0.0842171385884285
gsm8k,64,fixed_1,Under-Drafting,1,0.0019349982030689716
gsm8k,64,fixed_1,Under-Drafting,1,0.16736218333244324
gsm8k,64,fixed_1,Under-Drafting,1,0.040842361748218536
gsm8k,64,fixed_1,Under-Drafting,1,0.1709650307893753
gsm8k,65,fixed_1,Under-Drafting,1,0.019761253148317337
gsm8k,65,fixed_1,Under-Drafting,1,0.007548344787210226
gsm8k,65,fixed_1,Under-Drafting,1,0.060771118849515915
gsm8k,65,fixed_1,Under-Drafting,1,0.0008173456881195307
gsm8k,65,fixed_1,Under-Drafting,1,0.0011210358934476972
gsm8k,65,fixed_1,Under-Drafting,1,0.08874191343784332
gsm8k,65,fixed_1,Under-Drafting,1,0.14308419823646545
gsm8k,65,fixed_1,Under-Drafting,1,0.0010216428199782968
gsm8k,65,fixed_1,Under-Drafting,1,0.003183049615472555
gsm8k,65,fixed_1,Under-Drafting,1,0.020144324749708176
gsm8k,65,fixed_1,Under-Drafting,1,0.003614762332290411
gsm8k,65,fixed_1,Under-Drafting,1,0.08264286816120148
gsm8k,65,fixed_1,Under-Drafting,1,0.01918570138514042
gsm8k,65,fixed_1,Under-Drafting,1,0.014122596010565758
gsm8k,65,fixed_1,Under-Drafting,1,0.041857458651065826
gsm8k,65,fixed_1,Under-Drafting,1,0.0008765400270931423
gsm8k,65,fixed_1,Under-Drafting,1,0.0015201576752588153
gsm8k,66,fixed_1,Under-Drafting,1,0.023069297894835472
gsm8k,66,fixed_1,Under-Drafting,1,0.00046226230915635824
gsm8k,66,fixed_1,Under-Drafting,1,0.19518496096134186
gsm8k,66,fixed_1,Under-Drafting,1,0.10971836745738983
gsm8k,66,fixed_1,Under-Drafting,1,0.000336030381731689
gsm8k,66,fixed_1,Under-Drafting,1,0.0005048460443504155
gsm8k,66,fixed_1,Under-Drafting,1,0.01438872516155243
gsm8k,66,fixed_1,Under-Drafting,1,0.009336182847619057
gsm8k,66,fixed_1,Under-Drafting,1,0.09585519134998322
gsm8k,66,fixed_1,Under-Drafting,1,0.015676042065024376
gsm8k,66,fixed_1,Under-Drafting,1,0.08346690982580185
gsm8k,67,fixed_1,Under-Drafting,1,0.058234259486198425
gsm8k,67,fixed_1,Under-Drafting,1,0.0016261345008388162
gsm8k,67,fixed_1,Under-Drafting,1,0.12157059460878372
gsm8k,67,fixed_1,Under-Drafting,1,0.00246924115344882
gsm8k,67,fixed_1,Under-Drafting,1,0.023882577195763588
gsm8k,67,fixed_1,Under-Drafting,1,0.16341060400009155
gsm8k,67,fixed_1,Under-Drafting,1,3.5093755286652595e-05
gsm8k,67,fixed_1,Under-Drafting,1,0.007615800015628338
gsm8k,67,fixed_1,Under-Drafting,1,0.0017202594317495823
gsm8k,67,fixed_1,Under-Drafting,1,0.05873711779713631
gsm8k,67,fixed_1,Under-Drafting,1,0.03048979677259922
gsm8k,67,fixed_1,Under-Drafting,1,0.0778440535068512
gsm8k,67,fixed_1,Under-Drafting,1,0.000356457254383713
gsm8k,67,fixed_1,Under-Drafting,1,0.0014504555147141218
gsm8k,67,fixed_1,Under-Drafting,1,0.14666637778282166
gsm8k,67,fixed_1,Under-Drafting,1,0.11789202690124512
gsm8k,67,fixed_1,Under-Drafting,1,0.03643537312746048
gsm8k,67,fixed_1,Under-Drafting,1,3.441753960942151e-06
gsm8k,67,fixed_1,Under-Drafting,1,0.0010702944127842784
gsm8k,67,fixed_1,Under-Drafting,1,0.01322164572775364
gsm8k,67,fixed_1,Under-Drafting,1,0.030049122869968414
gsm8k,67,fixed_1,Under-Drafting,1,0.00023184868041425943
gsm8k,67,fixed_1,Under-Drafting,1,0.0024880769196897745
gsm8k,67,fixed_1,Under-Drafting,1,0.04255080223083496
gsm8k,67,fixed_1,Under-Drafting,1,0.000972289009951055
gsm8k,67,fixed_1,Under-Drafting,1,9.288824367104098e-05
gsm8k,68,fixed_1,Under-Drafting,1,0.07900690287351608
gsm8k,68,fixed_1,Under-Drafting,1,5.845006853633095e-06
gsm8k,68,fixed_1,Under-Drafting,1,0.007185080088675022
gsm8k,68,fixed_1,Under-Drafting,1,0.002055330900475383
gsm8k,68,fixed_1,Under-Drafting,1,0.006714594550430775
gsm8k,68,fixed_1,Under-Drafting,1,0.0017536096274852753
gsm8k,68,fixed_1,Under-Drafting,1,0.0032521854154765606
gsm8k,68,fixed_1,Under-Drafting,1,0.00021815099171362817
gsm8k,68,fixed_1,Under-Drafting,1,0.005952466279268265
gsm8k,68,fixed_1,Under-Drafting,1,4.029288174933754e-05
gsm8k,68,fixed_1,Under-Drafting,1,0.0024374760687351227
gsm8k,68,fixed_1,Under-Drafting,1,0.16384567320346832
gsm8k,68,fixed_1,Under-Drafting,1,0.007997773587703705
gsm8k,68,fixed_1,Under-Drafting,1,0.04579451307654381
gsm8k,68,fixed_1,Under-Drafting,1,7.331277447519824e-05
gsm8k,68,fixed_1,Under-Drafting,1,0.08634139597415924
gsm8k,68,fixed_1,Under-Drafting,1,0.00010989204747602344
gsm8k,68,fixed_1,Under-Drafting,1,0.04669829457998276
gsm8k,68,fixed_1,Under-Drafting,1,0.17448201775550842
gsm8k,69,fixed_1,Under-Drafting,1,0.07796016335487366
gsm8k,69,fixed_1,Under-Drafting,1,0.04403908923268318
gsm8k,69,fixed_1,Under-Drafting,1,0.11117412149906158
gsm8k,69,fixed_1,Under-Drafting,1,0.1738758683204651
gsm8k,69,fixed_1,Under-Drafting,1,0.003073150059208274
gsm8k,69,fixed_1,Under-Drafting,1,0.000758317532017827
gsm8k,69,fixed_1,Under-Drafting,1,0.000409154687076807
gsm8k,69,fixed_1,Under-Drafting,1,0.11600817739963531
gsm8k,70,fixed_1,Under-Drafting,1,0.04294050112366676
gsm8k,70,fixed_1,Under-Drafting,1,0.023238949477672577
gsm8k,70,fixed_1,Under-Drafting,1,0.01370444055646658
gsm8k,70,fixed_1,Under-Drafting,1,0.0027049987111240625
gsm8k,70,fixed_1,Under-Drafting,1,0.15272736549377441
gsm8k,70,fixed_1,Under-Drafting,1,0.00013630237663164735
gsm8k,70,fixed_1,Under-Drafting,1,0.13067257404327393
gsm8k,70,fixed_1,Under-Drafting,1,0.16768106818199158
gsm8k,70,fixed_1,Under-Drafting,1,0.006787667982280254
gsm8k,70,fixed_1,Under-Drafting,1,0.19574712216854095
gsm8k,70,fixed_1,Under-Drafting,1,0.10859937220811844
gsm8k,70,fixed_1,Under-Drafting,1,0.0004412725393194705
gsm8k,70,fixed_1,Under-Drafting,1,0.0014273663982748985
gsm8k,70,fixed_1,Under-Drafting,1,0.041782181710004807
gsm8k,70,fixed_1,Under-Drafting,1,0.06923267990350723
gsm8k,70,fixed_1,Under-Drafting,1,0.14571619033813477
gsm8k,71,fixed_1,Under-Drafting,1,0.11113156378269196
gsm8k,71,fixed_1,Under-Drafting,1,5.241391045274213e-05
gsm8k,71,fixed_1,Under-Drafting,1,0.045307356864213943
gsm8k,71,fixed_1,Under-Drafting,1,0.16685816645622253
gsm8k,71,fixed_1,Under-Drafting,1,0.03933762386441231
gsm8k,71,fixed_1,Under-Drafting,1,0.04919033125042915
gsm8k,71,fixed_1,Under-Drafting,1,0.0022646719589829445
gsm8k,71,fixed_1,Under-Drafting,1,0.00985184870660305
gsm8k,71,fixed_1,Under-Drafting,1,0.01983320713043213
gsm8k,71,fixed_1,Under-Drafting,1,0.030292684212327003
gsm8k,71,fixed_1,Under-Drafting,1,0.08803702145814896
gsm8k,71,fixed_1,Under-Drafting,1,0.025471746921539307
gsm8k,71,fixed_1,Under-Drafting,1,0.0019451120169833302
gsm8k,71,fixed_1,Under-Drafting,1,0.0002816010091919452
gsm8k,71,fixed_1,Under-Drafting,1,0.0043999492190778255
gsm8k,71,fixed_1,Under-Drafting,1,0.00021449175255838782
gsm8k,71,fixed_1,Under-Drafting,1,0.0013310181675478816
gsm8k,71,fixed_1,Under-Drafting,1,0.09838053584098816
gsm8k,71,fixed_1,Under-Drafting,1,9.02872416190803e-05
gsm8k,72,fixed_1,Under-Drafting,1,0.03890177980065346
gsm8k,72,fixed_1,Under-Drafting,1,0.13955599069595337
gsm8k,72,fixed_1,Under-Drafting,1,0.020728005096316338
gsm8k,72,fixed_1,Under-Drafting,1,8.86677808011882e-05
gsm8k,72,fixed_1,Under-Drafting,1,0.050332047045230865
gsm8k,72,fixed_1,Under-Drafting,1,0.030888698995113373
gsm8k,72,fixed_1,Under-Drafting,1,0.003643857780843973
gsm8k,72,fixed_1,Under-Drafting,1,0.008242051117122173
gsm8k,72,fixed_1,Under-Drafting,1,0.0001872966531664133
gsm8k,72,fixed_1,Under-Drafting,1,0.0010194042697548866
gsm8k,72,fixed_1,Under-Drafting,1,0.019956694915890694
gsm8k,72,fixed_1,Under-Drafting,1,0.006102542392909527
gsm8k,72,fixed_1,Under-Drafting,1,0.00014462519902735949
gsm8k,72,fixed_1,Under-Drafting,1,0.15318933129310608
gsm8k,72,fixed_1,Under-Drafting,1,0.0007297290721908212
gsm8k,72,fixed_1,Under-Drafting,1,0.0385824590921402
gsm8k,72,fixed_1,Under-Drafting,1,0.1434282660484314
gsm8k,72,fixed_1,Under-Drafting,1,2.466744444973301e-05
gsm8k,72,fixed_1,Under-Drafting,1,0.0002706986851990223
gsm8k,73,fixed_1,Under-Drafting,1,0.19545838236808777
gsm8k,73,fixed_1,Under-Drafting,1,0.029597703367471695
gsm8k,73,fixed_1,Under-Drafting,1,0.18088141083717346
gsm8k,73,fixed_1,Under-Drafting,1,0.000967854168266058
gsm8k,73,fixed_1,Under-Drafting,1,0.00048173099639825523
gsm8k,73,fixed_1,Under-Drafting,1,0.0010913319420069456
gsm8k,73,fixed_1,Under-Drafting,1,0.13144759833812714
gsm8k,73,fixed_1,Under-Drafting,1,6.9595753302564844e-06
gsm8k,73,fixed_1,Under-Drafting,1,0.19076603651046753
gsm8k,73,fixed_1,Under-Drafting,1,0.08773007243871689
gsm8k,73,fixed_1,Under-Drafting,1,0.0003457132261246443
gsm8k,73,fixed_1,Under-Drafting,1,0.001181617844849825
gsm8k,73,fixed_1,Under-Drafting,1,6.019333522999659e-05
gsm8k,73,fixed_1,Under-Drafting,1,0.009587698616087437
gsm8k,73,fixed_1,Under-Drafting,1,0.011919029988348484
gsm8k,74,fixed_1,Under-Drafting,1,0.1279773861169815
gsm8k,74,fixed_1,Under-Drafting,1,0.18001075088977814
gsm8k,74,fixed_1,Under-Drafting,1,0.04887337237596512
gsm8k,74,fixed_1,Under-Drafting,1,0.0002937933604698628
gsm8k,74,fixed_1,Under-Drafting,1,0.019696852192282677
gsm8k,74,fixed_1,Under-Drafting,1,0.09508954733610153
gsm8k,74,fixed_1,Under-Drafting,1,0.051130279898643494
gsm8k,74,fixed_1,Under-Drafting,1,0.023607483133673668
gsm8k,74,fixed_1,Under-Drafting,1,0.0021122859325259924
gsm8k,74,fixed_1,Under-Drafting,1,0.0073100728914141655
gsm8k,74,fixed_1,Under-Drafting,1,0.0014677293365821242
gsm8k,74,fixed_1,Under-Drafting,1,4.084487591171637e-05
gsm8k,74,fixed_1,Under-Drafting,1,0.0016627834411337972
gsm8k,75,fixed_1,Under-Drafting,1,0.009226485155522823
gsm8k,75,fixed_1,Under-Drafting,1,0.07711487263441086
gsm8k,75,fixed_1,Under-Drafting,1,0.11189642548561096
gsm8k,75,fixed_1,Under-Drafting,1,0.024715503677725792
gsm8k,75,fixed_1,Under-Drafting,1,0.011183123104274273
gsm8k,75,fixed_1,Under-Drafting,1,0.04500553011894226
gsm8k,75,fixed_1,Under-Drafting,1,0.011487315408885479
gsm8k,75,fixed_1,Under-Drafting,1,0.1542346179485321
gsm8k,75,fixed_1,Under-Drafting,1,0.00040243161492981017
gsm8k,75,fixed_1,Under-Drafting,1,0.0027137689758092165
gsm8k,76,fixed_1,Under-Drafting,1,0.10726816207170486
gsm8k,76,fixed_1,Under-Drafting,1,0.02949083037674427
gsm8k,76,fixed_1,Under-Drafting,1,0.03385240584611893
gsm8k,76,fixed_1,Under-Drafting,1,0.12186858057975769
gsm8k,76,fixed_1,Under-Drafting,1,0.0026650773361325264
gsm8k,76,fixed_1,Under-Drafting,1,0.10331137478351593
gsm8k,76,fixed_1,Under-Drafting,1,0.004270636010915041
gsm8k,76,fixed_1,Under-Drafting,1,0.0006463768659159541
gsm8k,76,fixed_1,Under-Drafting,1,0.02216467075049877
gsm8k,76,fixed_1,Under-Drafting,1,0.0005538836703635752
gsm8k,76,fixed_1,Under-Drafting,1,6.675349141005427e-05
gsm8k,76,fixed_1,Under-Drafting,1,0.06352215260267258
gsm8k,77,fixed_1,Under-Drafting,1,0.020353691652417183
gsm8k,77,fixed_1,Under-Drafting,1,0.026355434209108353
gsm8k,77,fixed_1,Under-Drafting,1,0.14026176929473877
gsm8k,77,fixed_1,Under-Drafting,1,0.004788419231772423
gsm8k,77,fixed_1,Under-Drafting,1,0.013796285726130009
gsm8k,77,fixed_1,Under-Drafting,1,0.07464798539876938
gsm8k,77,fixed_1,Under-Drafting,1,0.0012591026024892926
gsm8k,77,fixed_1,Under-Drafting,1,0.15079353749752045
gsm8k,77,fixed_1,Under-Drafting,1,0.0011610598303377628
gsm8k,77,fixed_1,Under-Drafting,1,0.0044015925377607346
gsm8k,77,fixed_1,Under-Drafting,1,0.13870704174041748
gsm8k,77,fixed_1,Under-Drafting,1,0.020705334842205048
gsm8k,77,fixed_1,Under-Drafting,1,0.0008884743438102305
gsm8k,77,fixed_1,Under-Drafting,1,0.09801919758319855
gsm8k,77,fixed_1,Under-Drafting,1,0.005783479660749435
gsm8k,77,fixed_1,Under-Drafting,1,0.0005162117886357009
gsm8k,77,fixed_1,Under-Drafting,1,0.09528787434101105
gsm8k,77,fixed_1,Under-Drafting,1,0.0056377556174993515
gsm8k,78,fixed_1,Under-Drafting,1,0.18752892315387726
gsm8k,78,fixed_1,Under-Drafting,1,0.022644342854619026
gsm8k,78,fixed_1,Under-Drafting,1,0.050898727029561996
gsm8k,78,fixed_1,Under-Drafting,1,0.0034387686755508184
gsm8k,78,fixed_1,Under-Drafting,1,0.00392954284325242
gsm8k,78,fixed_1,Under-Drafting,1,0.04304709658026695
gsm8k,78,fixed_1,Under-Drafting,1,0.00044463027734309435
gsm8k,78,fixed_1,Under-Drafting,1,0.06819020211696625
gsm8k,78,fixed_1,Under-Drafting,1,0.07322975248098373
gsm8k,78,fixed_1,Under-Drafting,1,0.019292622804641724
gsm8k,78,fixed_1,Under-Drafting,1,0.005969359073787928
gsm8k,78,fixed_1,Under-Drafting,1,0.016600841656327248
gsm8k,78,fixed_1,Under-Drafting,1,0.0019873776473104954
gsm8k,79,fixed_1,Under-Drafting,1,0.19161368906497955
gsm8k,79,fixed_1,Under-Drafting,1,0.009104789234697819
gsm8k,79,fixed_1,Under-Drafting,1,0.027183303609490395
gsm8k,79,fixed_1,Under-Drafting,1,0.026010984554886818
gsm8k,79,fixed_1,Under-Drafting,1,0.021864015609025955
gsm8k,79,fixed_1,Under-Drafting,1,0.0037103251088410616
gsm8k,79,fixed_1,Under-Drafting,1,6.37087068753317e-05
gsm8k,79,fixed_1,Under-Drafting,1,0.02506916970014572
gsm8k,79,fixed_1,Under-Drafting,1,0.1917649507522583
gsm8k,79,fixed_1,Under-Drafting,1,9.226003385265358e-06
gsm8k,79,fixed_1,Under-Drafting,1,0.01427486352622509
gsm8k,79,fixed_1,Under-Drafting,1,0.0163092203438282
gsm8k,79,fixed_1,Under-Drafting,1,0.030972404405474663
gsm8k,80,fixed_1,Under-Drafting,1,0.0010380188468843699
gsm8k,80,fixed_1,Under-Drafting,1,0.0004537228087428957
gsm8k,80,fixed_1,Under-Drafting,1,0.0034607015550136566
gsm8k,80,fixed_1,Under-Drafting,1,6.852143997093663e-05
gsm8k,80,fixed_1,Under-Drafting,1,0.15326626598834991
gsm8k,80,fixed_1,Under-Drafting,1,0.012917982414364815
gsm8k,80,fixed_1,Under-Drafting,1,0.00014898632070980966
gsm8k,80,fixed_1,Under-Drafting,1,0.00590872298926115
gsm8k,80,fixed_1,Under-Drafting,1,0.02034604921936989
gsm8k,80,fixed_1,Under-Drafting,1,0.12531889975070953
gsm8k,80,fixed_1,Under-Drafting,1,0.0013700651470571756
gsm8k,80,fixed_1,Under-Drafting,1,0.0007518810452893376
gsm8k,80,fixed_1,Under-Drafting,1,0.05175800621509552
gsm8k,80,fixed_1,Under-Drafting,1,0.026232825592160225
gsm8k,80,fixed_1,Under-Drafting,1,0.020129015669226646
gsm8k,80,fixed_1,Under-Drafting,1,0.09244602918624878
gsm8k,80,fixed_1,Under-Drafting,1,0.01658831723034382
gsm8k,80,fixed_1,Under-Drafting,1,0.03200532868504524
gsm8k,81,fixed_1,Under-Drafting,1,0.00034900091122835875
gsm8k,81,fixed_1,Under-Drafting,1,0.006575337145477533
gsm8k,81,fixed_1,Under-Drafting,1,0.006776068825274706
gsm8k,81,fixed_1,Under-Drafting,1,5.22444543094025e-06
gsm8k,81,fixed_1,Under-Drafting,1,0.015412576496601105
gsm8k,81,fixed_1,Under-Drafting,1,0.00013191324251238257
gsm8k,81,fixed_1,Under-Drafting,1,0.00048438875819556415
gsm8k,81,fixed_1,Under-Drafting,1,1.8593827917356975e-06
gsm8k,81,fixed_1,Under-Drafting,1,0.03044053353369236
gsm8k,81,fixed_1,Under-Drafting,1,5.877170224266592e-06
gsm8k,81,fixed_1,Under-Drafting,1,0.0029907701537013054
gsm8k,81,fixed_1,Under-Drafting,1,6.851395301055163e-05
gsm8k,81,fixed_1,Under-Drafting,1,0.005674390587955713
gsm8k,81,fixed_1,Under-Drafting,1,2.3404178136843257e-05
gsm8k,81,fixed_1,Under-Drafting,1,0.0001727229537209496
gsm8k,81,fixed_1,Under-Drafting,1,0.044524919241666794
gsm8k,82,fixed_1,Under-Drafting,1,0.003294624388217926
gsm8k,82,fixed_1,Under-Drafting,1,0.1462581902742386
gsm8k,82,fixed_1,Under-Drafting,1,0.11780073493719101
gsm8k,82,fixed_1,Under-Drafting,1,0.001950955018401146
gsm8k,82,fixed_1,Under-Drafting,1,0.16948188841342926
gsm8k,82,fixed_1,Under-Drafting,1,0.012719733640551567
gsm8k,82,fixed_1,Under-Drafting,1,0.004892914090305567
gsm8k,82,fixed_1,Under-Drafting,1,0.03532014787197113
gsm8k,82,fixed_1,Under-Drafting,1,0.004888170398771763
gsm8k,82,fixed_1,Under-Drafting,1,1.22773417388089e-05
gsm8k,82,fixed_1,Under-Drafting,1,1.7141619537142105e-05
gsm8k,82,fixed_1,Under-Drafting,1,0.0006650043651461601
gsm8k,82,fixed_1,Under-Drafting,1,0.000930786831304431
gsm8k,82,fixed_1,Under-Drafting,1,0.02782275155186653
gsm8k,82,fixed_1,Under-Drafting,1,0.01127399131655693
gsm8k,82,fixed_1,Under-Drafting,1,4.4557946239365265e-05
gsm8k,82,fixed_1,Under-Drafting,1,0.0004268531047273427
gsm8k,82,fixed_1,Under-Drafting,1,0.0001409348624292761
gsm8k,83,fixed_1,Under-Drafting,1,0.012027016840875149
gsm8k,83,fixed_1,Under-Drafting,1,0.0002070886839646846
gsm8k,83,fixed_1,Under-Drafting,1,0.005685125477612019
gsm8k,83,fixed_1,Under-Drafting,1,0.00013800617307424545
gsm8k,83,fixed_1,Under-Drafting,1,0.1451994627714157
gsm8k,83,fixed_1,Under-Drafting,1,0.010950224474072456
gsm8k,83,fixed_1,Under-Drafting,1,0.0005763111403211951
gsm8k,83,fixed_1,Under-Drafting,1,0.00010123035463038832
gsm8k,83,fixed_1,Under-Drafting,1,0.0005289846449159086
gsm8k,83,fixed_1,Under-Drafting,1,0.10671626776456833
gsm8k,83,fixed_1,Under-Drafting,1,2.40501067310106e-05
gsm8k,83,fixed_1,Under-Drafting,1,1.0614614438964054e-05
gsm8k,83,fixed_1,Under-Drafting,1,0.00046989606926217675
gsm8k,83,fixed_1,Under-Drafting,1,0.00019774078100454062
gsm8k,83,fixed_1,Under-Drafting,1,0.005347053520381451
gsm8k,83,fixed_1,Under-Drafting,1,0.016423901543021202
gsm8k,83,fixed_1,Under-Drafting,1,0.00012536245048977435
gsm8k,83,fixed_1,Under-Drafting,1,0.004150717053562403
gsm8k,83,fixed_1,Under-Drafting,1,0.02825934812426567
gsm8k,83,fixed_1,Under-Drafting,1,0.0023018899373710155
gsm8k,84,fixed_1,Under-Drafting,1,0.0006666324334219098
gsm8k,84,fixed_1,Under-Drafting,1,0.03496512398123741
gsm8k,84,fixed_1,Under-Drafting,1,0.0025138892233371735
gsm8k,84,fixed_1,Under-Drafting,1,0.04039610177278519
gsm8k,84,fixed_1,Under-Drafting,1,9.69165048445575e-05
gsm8k,84,fixed_1,Under-Drafting,1,8.45282047521323e-05
gsm8k,84,fixed_1,Under-Drafting,1,0.0010410122340545058
gsm8k,84,fixed_1,Under-Drafting,1,0.0005114455125294626
gsm8k,84,fixed_1,Under-Drafting,1,0.11808256804943085
gsm8k,84,fixed_1,Under-Drafting,1,0.03880392760038376
gsm8k,84,fixed_1,Under-Drafting,1,2.4754592232056893e-05
gsm8k,84,fixed_1,Under-Drafting,1,0.002008881652727723
gsm8k,84,fixed_1,Under-Drafting,1,0.025860723108053207
gsm8k,84,fixed_1,Under-Drafting,1,0.028218533843755722
gsm8k,84,fixed_1,Under-Drafting,1,0.0020643731113523245
gsm8k,84,fixed_1,Under-Drafting,1,0.06467822194099426
gsm8k,84,fixed_1,Under-Drafting,1,3.84027480322402e-05
gsm8k,84,fixed_1,Under-Drafting,1,0.03695013374090195
gsm8k,84,fixed_1,Under-Drafting,1,0.036424294114112854
gsm8k,85,fixed_1,Under-Drafting,1,0.003951627295464277
gsm8k,85,fixed_1,Under-Drafting,1,0.13012510538101196
